51.07888436815,-114.13096310100,1124.1037
51.07888156117,-114.13095919897,1124.3051
51.07886749697,-114.13093711604,1126.2701
51.07886538220,-114.13092797356,1126.9080
51.07884902923,-114.13093029188,1124.4128
51.07886719317,-114.13092385590,1127.3330
51.07886549055,-114.13091783453,1127.5830
51.07887485712,-114.13093122851,1127.9544
51.07887084240,-114.13092473030,1124.9803
51.07887427318,-114.13097021949,1119.4982
51.07889338484,-114.13096295853,1122.7312
51.07889573830,-114.13096342937,1122.6367
51.07889642937,-114.13096175551,1122.6527
51.07889724850,-114.13095989394,1122.6795
51.07889910304,-114.13095569569,1123.1909
51.07888023950,-114.13095721486,1120.0027
51.07890528574,-114.13095598923,1123.3070
51.07890846438,-114.13096126976,1123.3855
51.07890361356,-114.13095370060,1123.7521
51.07890363652,-114.13093612520,1125.0859
51.07890309241,-114.13093456071,1124.7759
51.07890282424,-114.13094480270,1123.5528
51.07890674073,-114.13094339091,1124.0065
51.07890929394,-114.13092958980,1125.8783
51.07890439128,-114.13093206088,1124.8018
51.07890389647,-114.13092826177,1124.7574
51.07890296796,-114.13092317369,1124.4474
51.07890687140,-114.13092875515,1123.5976
51.07888197537,-114.13092054852,1121.5367
51.07889865829,-114.13091017561,1122.2686
51.07890937951,-114.13091450266,1124.1606
51.07890681646,-114.13091974050,1123.3255
51.07888968576,-114.13092839809,1120.0107
51.07890263803,-114.13090561509,1124.2228
51.07891317940,-114.13090059229,1125.3970
51.07889514629,-114.13091570337,1121.1406
51.07890320738,-114.13090460983,1123.4834
51.07890016708,-114.13089860201,1123.4415
51.07890542750,-114.13090026555,1123.6884
51.07890750142,-114.13090064271,1123.6865
51.07891196326,-114.13091306452,1122.4548
51.07891071893,-114.13091003131,1122.3338
51.07890496553,-114.13089063646,1121.6584
51.07889620012,-114.13091793646,1118.9106
51.07891177247,-114.13089164814,1123.2647
51.07889160003,-114.13091072328,1119.0630
51.07890804333,-114.13089168389,1122.7708
51.07890301286,-114.13087635810,1123.8617
51.07890761126,-114.13087282121,1124.0461
51.07890776493,-114.13088376070,1123.0047
51.07889954157,-114.13086430697,1124.3304
51.07890410689,-114.13085168306,1125.0390
51.07890821984,-114.13085648632,1124.7569
51.07890219698,-114.13085812311,1123.9866
51.07889635422,-114.13087878884,1120.3229
51.07889822855,-114.13088043606,1120.4028
51.07890455951,-114.13084749199,1123.7461
51.07890297532,-114.13085698731,1124.2249
51.07890636070,-114.13084543560,1125.0382
51.07890281152,-114.13085048947,1124.3299
51.07891175200,-114.13086546408,1122.7297
51.07888811629,-114.13085625021,1121.2258
51.07890907884,-114.13085546087,1123.5222
51.07890966450,-114.13085399642,1123.6110
51.07891026643,-114.13085285418,1123.4709
51.07890972965,-114.13085037395,1123.5002
51.07889026413,-114.13085760074,1119.9074
51.07891489569,-114.13085676019,1122.6078
51.07891531069,-114.13085662498,1122.6367
51.07889330208,-114.13086134813,1118.8281
51.07891659916,-114.13083521613,1124.3248
51.07891670152,-114.13084689874,1123.3772
51.07891667930,-114.13084583634,1123.3904
51.07891736546,-114.13084611185,1123.3201
51.07891912449,-114.13083656837,1124.4932
51.07891956965,-114.13083613036,1124.3717
51.07889767878,-114.13079063579,1126.9008
51.07889829224,-114.13085149647,1119.4349
51.07890923896,-114.13080486201,1127.6553
51.07891141824,-114.13081036439,1127.2100
51.07892241665,-114.13083444532,1124.2988
51.07892155127,-114.13083240005,1124.3014
51.07891640267,-114.13083738589,1123.4435
51.07891541129,-114.13083322431,1123.6777
51.07891747283,-114.13082325670,1124.3150
51.07892127565,-114.13083930452,1122.1758
51.07892152448,-114.13082253784,1121.9545
51.07892220112,-114.13082128642,1121.9184
51.07891532996,-114.13081269850,1120.4695
51.07892313147,-114.13081876459,1121.7912
51.07892232496,-114.13082031705,1121.4289
51.07892219184,-114.13080958705,1122.5807
51.07892266134,-114.13081768194,1121.7640
51.07892331538,-114.13080721662,1122.6853
51.07890545685,-114.13082250876,1118.4162
51.07892441882,-114.13081425637,1121.5964
51.07892536261,-114.13082253082,1122.2258
51.07892623700,-114.13082003849,1122.4449
51.07891829316,-114.13080390724,1120.9955
51.07892626959,-114.13080746020,1123.1227
51.07892771763,-114.13080757035,1123.0621
51.07892801689,-114.13081100347,1122.4308
51.07892868958,-114.13081011603,1122.4504
51.07893134014,-114.13080389778,1123.1126
51.07893207494,-114.13080621367,1122.8232
51.07893329046,-114.13080905133,1122.3441
51.07891531986,-114.13077546109,1124.3595
51.07893404239,-114.13081332822,1121.7262
51.07893433384,-114.13081444358,1121.4843
51.07893477431,-114.13081466841,1121.4644
51.07893685618,-114.13081715778,1121.2725
51.07892961429,-114.13080676710,1119.9183
51.07893364587,-114.13081693580,1120.5167
51.07893360858,-114.13081659738,1120.3426
51.07893523345,-114.13081784089,1120.5179
51.07893491127,-114.13081313466,1121.1346
51.07893852887,-114.13081703964,1120.6984
51.07892134574,-114.13077315028,1125.2955
51.07893881278,-114.13081300916,1120.8286
51.07892100525,-114.13076720205,1125.6964
51.07892076259,-114.13076228181,1126.0388
51.07892047067,-114.13075953567,1127.0048
51.07892177943,-114.13076466679,1126.8939
51.07892465438,-114.13077365479,1127.3231
51.07894464523,-114.13082047954,1122.5586
51.07894653807,-114.13082154148,1122.8567
51.07893439225,-114.13077715444,1127.6390
51.07892564998,-114.13076452334,1129.1071
51.07891502879,-114.13074530659,1126.4729
51.07893601057,-114.13079127366,1121.7728
51.07893314722,-114.13077634429,1128.0170
51.07892164474,-114.13075664526,1125.3910
51.07893868580,-114.13078605776,1126.9419
51.07895160686,-114.13081324111,1123.9134
51.07892920754,-114.13073900450,1126.9322
51.07894806169,-114.13078117334,1122.2610
51.07894715895,-114.13077750421,1122.0112
51.07893256049,-114.13074409822,1119.7061
51.07895081633,-114.13078158321,1122.1218
51.07894950572,-114.13077700972,1121.7926
51.07894984486,-114.13077695421,1121.6846
51.07895007896,-114.13077544986,1121.6960
51.07895072748,-114.13077488173,1121.6164
51.07894826540,-114.13076992636,1121.6144
51.07895236331,-114.13077555675,1121.5818
51.07896099420,-114.13081488896,1122.9438
51.07892857695,-114.13072761114,1118.5729
51.07892876161,-114.13072682373,1118.3765
51.07892983986,-114.13072630784,1118.3838
51.07893010782,-114.13072555009,1118.1823
51.07892706318,-114.13071711180,1118.6858
51.07893017919,-114.13072775374,1119.1571
51.07893785871,-114.13075964135,1120.6118
51.07894615421,-114.13077154836,1120.4845
51.07894672453,-114.13077404720,1120.0144
51.07894785191,-114.13077276090,1120.0597
51.07895207890,-114.13078305511,1119.5010
51.07895354346,-114.13078236454,1119.5333
51.07895207442,-114.13077407513,1119.9825
51.07895578266,-114.13078118692,1119.4128
51.07895686072,-114.13078039827,1119.3725
51.07894902341,-114.13077433540,1118.4753
51.07894965029,-114.13077344856,1118.4477
51.07894916364,-114.13077072844,1118.4749
51.07895068107,-114.13077120678,1118.3687
51.07895121716,-114.13076958320,1118.3658
51.07894578406,-114.13075613986,1119.3100
51.07894596094,-114.13075352101,1119.5107
51.07894654464,-114.13075345320,1119.3389
51.07894775934,-114.13075428059,1119.0449
51.07895297474,-114.13076251095,1118.1349
51.07895393597,-114.13076245651,1117.9383
51.07895637235,-114.13076222640,1118.1056
51.07896139430,-114.13076913920,1117.9542
51.07896478693,-114.13077254051,1117.8666
51.07897250423,-114.13078277561,1119.0221
51.07897768096,-114.13079000679,1119.5849
51.07897002253,-114.13075656765,1118.0950
51.07897438081,-114.13075068130,1118.8318
51.07897578875,-114.13074962229,1119.0759
