185433.60,5104.7352931,N,11407.8499440,W,1,27,0.6,1124.301,M,-16.60,M,,*5C
185433.70,5104.7349842,N,11407.8502432,W,1,27,0.6,1123.444,M,-16.60,M,,*55
185433.80,5104.7349247,N,11407.8499935,W,1,26,0.6,1123.678,M,-16.60,M,,*50
185433.90,5104.7350484,N,11407.8493954,W,1,24,0.6,1124.315,M,-16.60,M,,*56
185434.00,5104.7352765,N,11407.8503583,W,1,23,0.7,1122.176,M,-16.60,M,,*5F
185434.10,5104.7352915,N,11407.8493523,W,1,23,0.7,1121.955,M,-16.60,M,,*5F
185434.20,5104.7353321,N,11407.8492772,W,1,23,0.7,1121.918,M,-16.60,M,,*5E
185434.30,5104.7349198,N,11407.8487619,W,1,24,0.6,1120.469,M,-16.60,M,,*50
185434.40,5104.7353879,N,11407.8491259,W,1,24,0.7,1121.791,M,-16.60,M,,*59
185434.50,5104.7353395,N,11407.8492190,W,1,24,0.7,1121.429,M,-16.60,M,,*54
185434.60,5104.7353315,N,11407.8485752,W,1,23,0.7,1122.581,M,-16.60,M,,*56
185434.70,5104.7353597,N,11407.8490609,W,1,25,0.6,1121.764,M,-16.60,M,,*5D
185434.80,5104.7353989,N,11407.8484330,W,1,24,0.6,1122.685,M,-16.60,M,,*57
185434.90,5104.7343274,N,11407.8493505,W,1,25,0.6,1118.416,M,-16.60,M,,*58
185435.00,5104.7354651,N,11407.8488554,W,1,24,0.7,1121.596,M,-16.60,M,,*58
185435.10,5104.7355218,N,11407.8493518,W,1,24,0.6,1122.226,M,-16.60,M,,*5D
185435.20,5104.7355742,N,11407.8492023,W,1,25,0.6,1122.445,M,-16.60,M,,*5A
185435.30,5104.7350976,N,11407.8482344,W,1,27,0.6,1120.996,M,-16.60,M,,*57
185435.40,5104.7355762,N,11407.8484476,W,1,26,0.6,1123.123,M,-16.60,M,,*5A
185435.50,5104.7356631,N,11407.8484542,W,1,24,0.6,1123.062,M,-16.60,M,,*5F
185435.60,5104.7356810,N,11407.8486602,W,1,24,0.7,1122.431,M,-16.60,M,,*56
185435.70,5104.7357214,N,11407.8486070,W,1,23,0.7,1122.450,M,-16.60,M,,*5B
185435.80,5104.7358804,N,11407.8482339,W,1,24,0.6,1123.113,M,-16.60,M,,*5F
185435.90,5104.7359245,N,11407.8483728,W,1,24,0.6,1122.823,M,-16.60,M,,*5E
185436.00,5104.7359974,N,11407.8485431,W,1,23,0.7,1122.344,M,-16.60,M,,*5C
185436.10,5104.7349192,N,11407.8465277,W,1,25,0.6,1124.359,M,-16.60,M,,*5B
185436.20,5104.7360425,N,11407.8487997,W,1,23,0.7,1121.726,M,-16.60,M,,*5D
185436.30,5104.7360600,N,11407.8488666,W,1,23,0.7,1121.484,M,-16.60,M,,*5C
185436.40,5104.7360865,N,11407.8488801,W,1,24,0.7,1121.464,M,-16.60,M,,*50
185436.50,5104.7362114,N,11407.8490295,W,1,24,0.7,1121.272,M,-16.60,M,,*53
185436.60,5104.7357769,N,11407.8484060,W,1,23,0.7,1119.918,M,-16.60,M,,*5C
185436.70,5104.7360188,N,11407.8490161,W,1,23,0.7,1120.517,M,-16.60,M,,*5C
185436.80,5104.7360165,N,11407.8489958,W,1,24,0.7,1120.343,M,-16.60,M,,*5A
185436.90,5104.7361140,N,11407.8490705,W,1,25,0.6,1120.518,M,-16.60,M,,*5B
185437.00,5104.7360947,N,11407.8487881,W,1,26,0.6,1121.135,M,-16.60,M,,*51
185437.10,5104.7363117,N,11407.8490224,W,1,25,0.6,1120.698,M,-16.60,M,,*5F
185437.20,5104.7352807,N,11407.8463890,W,1,25,0.7,1125.296,M,-16.60,M,,*51
185437.30,5104.7363288,N,11407.8487805,W,1,24,0.7,1120.829,M,-16.60,M,,*53
185437.40,5104.7352603,N,11407.8460321,W,1,24,0.7,1125.696,M,-16.60,M,,*5A
185437.50,5104.7352458,N,11407.8457369,W,1,26,0.6,1126.039,M,-16.60,M,,*5C
185437.60,5104.7352282,N,11407.8455721,W,1,26,0.6,1127.005,M,-16.60,M,,*5A
185437.70,5104.7353068,N,11407.8458800,W,1,25,0.7,1126.894,M,-16.60,M,,*5E
185437.80,5104.7354793,N,11407.8464193,W,1,25,0.7,1127.323,M,-16.60,M,,*5F
185437.90,5104.7366787,N,11407.8492288,W,1,24,0.7,1122.559,M,-16.60,M,,*55
185438.00,5104.7367923,N,11407.8492925,W,1,24,0.7,1122.857,M,-16.60,M,,*5D
185438.10,5104.7360635,N,11407.8466293,W,1,24,0.7,1127.639,M,-16.60,M,,*5D
185438.20,5104.7355390,N,11407.8458714,W,1,25,0.7,1129.107,M,-16.60,M,,*50
185438.30,5104.7349017,N,11407.8447184,W,1,25,0.7,1126.473,M,-16.60,M,,*58
185438.40,5104.7361606,N,11407.8474764,W,1,24,0.7,1121.773,M,-16.60,M,,*5E
185438.50,5104.7359888,N,11407.8465807,W,1,24,0.7,1128.017,M,-16.60,M,,*5A
185438.60,5104.7352987,N,11407.8453987,W,1,25,0.7,1125.391,M,-16.60,M,,*51
185438.70,5104.7363211,N,11407.8471635,W,1,24,0.7,1126.942,M,-16.60,M,,*56
